date,product,sales
2023-04-22,Cold Drink,22.13
2023-04-23,Milk,132.76
2023-04-23,Bread,58.33
2023-04-23,Chips,67.23
2023-04-23,Soap,24.72
2023-04-23,Rice,151.84
2023-04-23,Oil,133.63
2023-04-23,Chocolate,74.94
2023-04-23,Cold Drink,32.79
2023-04-24,Milk,142.67
2023-04-24,Bread,65.45
2023-04-24,Chips,62.32
2023-04-24,Soap,40.25
2023-04-24,Rice,161.05
2023-04-24,Oil,154.28
2023-04-24,Chocolate,81.48
2023-04-24,Cold Drink,35.01
2023-04-25,Milk,145.2
2023-04-25,Bread,74.84
2023-04-25,Chips,70.67
2023-04-25,Soap,39.74
2023-04-25,Rice,162.79
2023-04-25,Oil,146.38
2023-04-25,Chocolate,83.12
2023-04-25,Cold Drink,36.52
2023-04-26,Milk,144.21
2023-04-26,Bread,56.21
2023-04-26,Chips,66.5
2023-04-26,Soap,29.34
2023-04-26,Rice,160.31
2023-04-26,Oil,132.47
2023-04-26,Chocolate,77.54
2023-04-26,Cold Drink,31.72
2023-04-27,Milk,138.29
2023-04-27,Bread,52.13
2023-04-27,Chips,54.49
2023-04-27,Soap,33.47
2023-04-27,Rice,138.42
2023-04-27,Oil,120.47
2023-04-27,Chocolate,74.26
2023-04-27,Cold Drink,18.35
2023-04-28,Milk,120.24
2023-04-28,Bread,50.39
2023-04-28,Chips,53.17
2023-04-28,Soap,15.73
2023-04-28,Rice,133.85
2023-04-28,Oil,130.46
2023-04-28,Chocolate,70.3
2023-04-28,Cold Drink,14.65
2023-04-29,Milk,136.81
2023-04-29,Bread,43.23
2023-04-29,Chips,46.35
2023-04-29,Soap,16.92
2023-04-29,Rice,141.95
2023-04-29,Oil,129.3
2023-04-29,Chocolate,68.18
2023-04-29,Cold Drink,18.54
2023-04-30,Milk,129.44
2023-04-30,Bread,63.42
2023-04-30,Chips,61.49
2023-04-30,Soap,33.69
2023-04-30,Rice,151.71
2023-04-30,Oil,138.23
2023-04-30,Chocolate,80.45
2023-04-30,Cold Drink,26.54
2023-05-01,Milk,147.03
2023-05-01,Bread,70.46
2023-05-01,Chips,70.8
2023-05-01,Soap,39.36
2023-05-01,Rice,157.37
2023-05-01,Oil,151.02
2023-05-01,Chocolate,82.44
2023-05-01,Cold Drink,40.82
2023-05-02,Milk,145.85
2023-05-02,Bread,58.4
2023-05-02,Chips,72.49
2023-05-02,Soap,34.24
2023-05-02,Rice,163.95
2023-05-02,Oil,142.54
2023-05-02,Chocolate,85.92
2023-05-02,Cold Drink,24.0
2023-05-03,Milk,138.68
2023-05-03,Bread,47.82
2023-05-03,Chips,58.62
2023-05-03,Soap,35.94
2023-05-03,Rice,158.27
2023-05-03,Oil,142.57
2023-05-03,Chocolate,78.3
2023-05-03,Cold Drink,27.5
2023-05-04,Milk,132.54
2023-05-04,Bread,45.27
2023-05-04,Chips,65.48
2023-05-04,Soap,27.75
2023-05-04,Rice,144.56
2023-05-04,Oil,131.95
2023-05-04,Chocolate,75.9
2023-05-04,Cold Drink,8.55
2023-05-05,Milk,126.21
2023-05-05,Bread,42.04
2023-05-05,Chips,47.64
2023-05-05,Soap,16.45
2023-05-05,Rice,149.24
2023-05-05,Oil,129.65
2023-05-05,Chocolate,66.99
2023-05-05,Cold Drink,15.91
2023-05-06,Milk,136.68
2023-05-06,Bread,51.8
2023-05-06,Chips,54.98
2023-05-06,Soap,16.45
2023-05-06,Rice,145.67
2023-05-06,Oil,130.4
2023-05-06,Chocolate,76.66
2023-05-06,Cold Drink,17.86
2023-05-07,Milk,143.05
2023-05-07,Bread,52.12
2023-05-07,Chips,69.19
2023-05-07,Soap,28.39
2023-05-07,Rice,160.38
2023-05-07,Oil,132.85
2023-05-07,Chocolate,89.08
2023-05-07,Cold Drink,23.19
2023-05-08,Milk,142.66
2023-05-08,Bread,60.0
2023-05-08,Chips,68.92
2023-05-08,Soap,37.24
2023-05-08,Rice,160.43
2023-05-08,Oil,141.3
2023-05-08,Chocolate,88.5
2023-05-08,Cold Drink,40.43
2023-05-09,Milk,156.79
2023-05-09,Bread,66.33
2023-05-09,Chips,72.74
2023-05-09,Soap,37.55
2023-05-09,Rice,162.82
2023-05-09,Oil,141.04
2023-05-09,Chocolate,89.66
2023-05-09,Cold Drink,23.01
2023-05-10,Milk,145.03
2023-05-10,Bread,61.77
2023-05-10,Chips,64.82
2023-05-10,Soap,39.31
2023-05-10,Rice,148.21
2023-05-10,Oil,133.47
2023-05-10,Chocolate,87.06
2023-05-10,Cold Drink,30.87
2023-05-11,Milk,143.08
2023-05-11,Bread,47.37
2023-05-11,Chips,64.05
2023-05-11,Soap,22.47
2023-05-11,Rice,144.8
2023-05-11,Oil,136.58
2023-05-11,Chocolate,80.92
2023-05-11,Cold Drink,8.78
2023-05-12,Milk,136.93
2023-05-12,Bread,50.95
2023-05-12,Chips,50.22
2023-05-12,Soap,19.13
2023-05-12,Rice,142.72
2023-05-12,Oil,128.1
2023-05-12,Chocolate,69.9
2023-05-12,Cold Drink,7.59
2023-05-13,Milk,131.65
2023-05-13,Bread,51.65
2023-05-13,Chips,58.1
2023-05-13,Soap,17.13
2023-05-13,Rice,146.04
2023-05-13,Oil,114.54
2023-05-13,Chocolate,80.73
2023-05-13,Cold Drink,3.88
2023-05-14,Milk,138.09
2023-05-14,Bread,47.8
2023-05-14,Chips,56.83
2023-05-14,Soap,32.5
2023-05-14,Rice,147.66
2023-05-14,Oil,138.38
2023-05-14,Chocolate,82.97
2023-05-14,Cold Drink,22.49
2023-05-15,Milk,148.4
2023-05-15,Bread,54.6
2023-05-15,Chips,76.2
2023-05-15,Soap,31.95
2023-05-15,Rice,150.04
2023-05-15,Oil,142.38
2023-05-15,Chocolate,98.92
2023-05-15,Cold Drink,31.87
2023-05-16,Milk,148.51
2023-05-16,Bread,61.0
2023-05-16,Chips,71.64
2023-05-16,Soap,46.63
2023-05-16,Rice,161.66
2023-05-16,Oil,148.65
2023-05-16,Chocolate,98.9
2023-05-16,Cold Drink,30.44
2023-05-17,Milk,143.84
2023-05-17,Bread,56.16
2023-05-17,Chips,67.58
2023-05-17,Soap,30.55
2023-05-17,Rice,157.98
2023-05-17,Oil,141.4
2023-05-17,Chocolate,92.4
2023-05-17,Cold Drink,23.14
2023-05-18,Milk,137.15
2023-05-18,Bread,38.27
2023-05-18,Chips,63.94
2023-05-18,Soap,23.69
2023-05-18,Rice,150.65
2023-05-18,Oil,118.03
2023-05-18,Chocolate,90.9
2023-05-18,Cold Drink,13.86
2023-05-19,Milk,137.19
2023-05-19,Bread,37.45
2023-05-19,Chips,57.11
2023-05-19,Soap,11.18
2023-05-19,Rice,137.13
2023-05-19,Oil,136.72
2023-05-19,Chocolate,74.5
2023-05-19,Cold Drink,9.94
2023-05-20,Milk,138.23
2023-05-20,Bread,46.86
2023-05-20,Chips,56.83
2023-05-20,Soap,20.11
2023-05-20,Rice,154.2
2023-05-20,Oil,128.84
2023-05-20,Chocolate,78.79
2023-05-20,Cold Drink,15.73
2023-05-21,Milk,147.53
2023-05-21,Bread,57.94
2023-05-21,Chips,67.19
2023-05-21,Soap,20.28
2023-05-21,Rice,158.17
2023-05-21,Oil,131.27
2023-05-21,Chocolate,87.51
2023-05-21,Cold Drink,14.23
2023-05-22,Milk,149.8
2023-05-22,Bread,61.26
2023-05-22,Chips,73.53
2023-05-22,Soap,35.83
2023-05-22,Rice,165.89
2023-05-22,Oil,147.14
2023-05-22,Chocolate,93.0
2023-05-22,Cold Drink,30.34
2023-05-23,Milk,158.3
2023-05-23,Bread,55.21
2023-05-23,Chips,76.94
2023-05-23,Soap,39.06
2023-05-23,Rice,158.26
2023-05-23,Oil,153.73
2023-05-23,Chocolate,95.8
2023-05-23,Cold Drink,27.78
2023-05-24,Milk,146.37
2023-05-24,Bread,55.82
2023-05-24,Chips,63.16
2023-05-24,Soap,22.84
2023-05-24,Rice,162.31
2023-05-24,Oil,137.25
2023-05-24,Chocolate,86.58
2023-05-24,Cold Drink,10.67
2023-05-25,Milk,135.67
2023-05-25,Bread,40.25
2023-05-25,Chips,68.27
2023-05-25,Soap,26.31
2023-05-25,Rice,142.22
2023-05-25,Oil,144.12
2023-05-25,Chocolate,88.17
2023-05-25,Cold Drink,10.84
2023-05-26,Milk,121.25
2023-05-26,Bread,52.71
2023-05-26,Chips,47.8
2023-05-26,Soap,7.52
2023-05-26,Rice,145.36
2023-05-26,Oil,139.7
2023-05-26,Chocolate,85.17
2023-05-26,Cold Drink,9.57
2023-05-27,Milk,138.96
2023-05-27,Bread,47.25
2023-05-27,Chips,60.58
2023-05-27,Soap,18.99
2023-05-27,Rice,142.7
2023-05-27,Oil,129.17
2023-05-27,Chocolate,76.81
2023-05-27,Cold Drink,6.98
2023-05-28,Milk,135.64
2023-05-28,Bread,50.11
2023-05-28,Chips,59.76
2023-05-28,Soap,19.78
2023-05-28,Rice,150.9
2023-05-28,Oil,144.31
2023-05-28,Chocolate,93.39
2023-05-28,Cold Drink,8.05
2023-05-29,Milk,147.27
2023-05-29,Bread,62.92
2023-05-29,Chips,67.71
2023-05-29,Soap,31.9
2023-05-29,Rice,160.57
2023-05-29,Oil,140.38
2023-05-29,Chocolate,97.55
2023-05-29,Cold Drink,16.75
2023-05-30,Milk,151.44
2023-05-30,Bread,61.55
2023-05-30,Chips,66.68
2023-05-30,Soap,37.05
2023-05-30,Rice,159.65
2023-05-30,Oil,149.96
2023-05-30,Chocolate,100.47
2023-05-30,Cold Drink,31.87
2023-05-31,Milk,149.96
2023-05-31,Bread,52.19
2023-05-31,Chips,69.95
2023-05-31,Soap,32.06
2023-05-31,Rice,154.58
2023-05-31,Oil,142.04
2023-05-31,Chocolate,90.83
2023-05-31,Cold Drink,16.02
2023-06-01,Milk,133.95
2023-06-01,Bread,54.21
2023-06-01,Chips,54.54
2023-06-01,Soap,17.1
2023-06-01,Rice,142.07
2023-06-01,Oil,137.69
2023-06-01,Chocolate,84.59
2023-06-01,Cold Drink,16.6
2023-06-02,Milk,132.48
2023-06-02,Bread,41.25
2023-06-02,Chips,51.27
2023-06-02,Soap,25.78
2023-06-02,Rice,134.31
2023-06-02,Oil,129.4
2023-06-02,Chocolate,84.22
2023-06-02,Cold Drink,6.72
2023-06-03,Milk,137.16
2023-06-03,Bread,40.93
2023-06-03,Chips,57.7
2023-06-03,Soap,16.15
2023-06-03,Rice,147.0
2023-06-03,Oil,140.88
2023-06-03,Chocolate,80.59
2023-06-03,Cold Drink,13.92
2023-06-04,Milk,147.77
2023-06-04,Bread,49.19
2023-06-04,Chips,67.47
2023-06-04,Soap,20.74
2023-06-04,Rice,142.82
2023-06-04,Oil,128.13
2023-06-04,Chocolate,96.48
2023-06-04,Cold Drink,19.32
2023-06-05,Milk,155.83
2023-06-05,Bread,54.15
2023-06-05,Chips,65.2
2023-06-05,Soap,35.14
2023-06-05,Rice,152.31
2023-06-05,Oil,142.01
2023-06-05,Chocolate,96.89
2023-06-05,Cold Drink,20.33
2023-06-06,Milk,152.75
2023-06-06,Bread,58.72
2023-06-06,Chips,72.24
2023-06-06,Soap,37.66
2023-06-06,Rice,164.9
2023-06-06,Oil,148.09
2023-06-06,Chocolate,104.46
2023-06-06,Cold Drink,33.54
2023-06-07,Milk,145.58
2023-06-07,Bread,46.77
2023-06-07,Chips,73.51
2023-06-07,Soap,38.37
2023-06-07,Rice,153.04
2023-06-07,Oil,150.82
2023-06-07,Chocolate,97.62
2023-06-07,Cold Drink,13.83
2023-06-08,Milk,138.11
2023-06-08,Bread,47.21
2023-06-08,Chips,56.89
2023-06-08,Soap,20.27
2023-06-08,Rice,153.58
2023-06-08,Oil,132.03
2023-06-08,Chocolate,95.43
2023-06-08,Cold Drink,2.19
2023-06-09,Milk,135.28
2023-06-09,Bread,31.42
2023-06-09,Chips,56.52
2023-06-09,Soap,18.25
2023-06-09,Rice,140.63
2023-06-09,Oil,134.34
2023-06-09,Chocolate,80.1
2023-06-09,Cold Drink,3.68
2023-06-10,Milk,137.54
2023-06-10,Bread,41.99
2023-06-10,Chips,60.7
2023-06-10,Soap,19.09
2023-06-10,Rice,136.83
2023-06-10,Oil,125.73
2023-06-10,Chocolate,82.66
2023-06-10,Cold Drink,2.99
2023-06-11,Milk,148.74
2023-06-11,Bread,51.34
2023-06-11,Chips,61.86
2023-06-11,Soap,15.89
2023-06-11,Rice,160.78
2023-06-11,Oil,132.39
2023-06-11,Chocolate,98.58
2023-06-11,Cold Drink,11.86
2023-06-12,Milk,157.67
2023-06-12,Bread,55.41
2023-06-12,Chips,72.09
2023-06-12,Soap,33.94
2023-06-12,Rice,155.63
2023-06-12,Oil,151.75
2023-06-12,Chocolate,105.46
2023-06-12,Cold Drink,22.22
2023-06-13,Milk,156.11
2023-06-13,Bread,55.97
2023-06-13,Chips,70.11
2023-06-13,Soap,31.68
2023-06-13,Rice,154.57
2023-06-13,Oil,154.46
2023-06-13,Chocolate,105.2
2023-06-13,Cold Drink,21.7
2023-06-14,Milk,152.41
2023-06-14,Bread,52.53
2023-06-14,Chips,83.06
2023-06-14,Soap,26.44
2023-06-14,Rice,151.09
2023-06-14,Oil,145.19
2023-06-14,Chocolate,87.31
2023-06-14,Cold Drink,15.46
2023-06-15,Milk,143.3
2023-06-15,Bread,37.7
2023-06-15,Chips,64.7
2023-06-15,Soap,19.43
2023-06-15,Rice,136.65
2023-06-15,Oil,130.68
2023-06-15,Chocolate,77.22
2023-06-15,Cold Drink,7.63
2023-06-16,Milk,141.47
2023-06-16,Bread,33.08
2023-06-16,Chips,59.55
2023-06-16,Soap,7.24
2023-06-16,Rice,135.42
2023-06-16,Oil,130.64
2023-06-16,Chocolate,83.21
2023-06-16,Cold Drink,0.14
2023-06-17,Milk,139.46
2023-06-17,Bread,36.73
2023-06-17,Chips,57.05
2023-06-17,Soap,11.95
2023-06-17,Rice,143.69
2023-06-17,Oil,127.39
2023-06-17,Chocolate,89.06
2023-06-17,Cold Drink,19.95
2023-06-18,Milk,152.58
2023-06-18,Bread,52.35
2023-06-18,Chips,71.55
2023-06-18,Soap,15.78
2023-06-18,Rice,137.23
2023-06-18,Oil,143.07
2023-06-18,Chocolate,90.37
2023-06-18,Cold Drink,8.48
2023-06-19,Milk,152.67
2023-06-19,Bread,45.01
2023-06-19,Chips,77.43
2023-06-19,Soap,34.71
2023-06-19,Rice,154.94
2023-06-19,Oil,133.31
2023-06-19,Chocolate,102.69
2023-06-19,Cold Drink,19.08
2023-06-20,Milk,153.35
2023-06-20,Bread,56.67
2023-06-20,Chips,76.67
2023-06-20,Soap,35.65
2023-06-20,Rice,160.35
2023-06-20,Oil,143.38
2023-06-20,Chocolate,113.73
2023-06-20,Cold Drink,17.96
2023-06-21,Milk,155.5
2023-06-21,Bread,45.47
2023-06-21,Chips,69.22
2023-06-21,Soap,22.81
2023-06-21,Rice,153.47
2023-06-21,Oil,151.45
2023-06-21,Chocolate,95.88
2023-06-21,Cold Drink,4.97
2023-06-22,Milk,154.62
2023-06-22,Bread,40.21
2023-06-22,Chips,59.52
2023-06-22,Soap,23.66
2023-06-22,Rice,142.63
2023-06-22,Oil,143.39
2023-06-22,Chocolate,97.85
2023-06-22,Cold Drink,1.62
2023-06-23,Milk,152.94
2023-06-23,Bread,32.62
2023-06-23,Chips,61.26
2023-06-23,Soap,14.45
2023-06-23,Rice,146.76
2023-06-23,Oil,136.71
2023-06-23,Chocolate,89.61
2023-06-23,Cold Drink,7.25
2023-06-24,Milk,144.82
2023-06-24,Bread,45.99
2023-06-24,Chips,58.44
2023-06-24,Soap,15.23
2023-06-24,Rice,143.37
2023-06-24,Oil,128.61
2023-06-24,Chocolate,87.77
2023-06-24,Cold Drink,6.48
2023-06-25,Milk,147.6
2023-06-25,Bread,38.36
2023-06-25,Chips,70.9
2023-06-25,Soap,28.29
2023-06-25,Rice,147.74
2023-06-25,Oil,136.57
2023-06-25,Chocolate,101.41
2023-06-25,Cold Drink,3.96
2023-06-26,Milk,156.71
2023-06-26,Bread,57.02
2023-06-26,Chips,78.45
2023-06-26,Soap,36.77
2023-06-26,Rice,151.56
2023-06-26,Oil,144.11
2023-06-26,Chocolate,109.62
2023-06-26,Cold Drink,10.39
2023-06-27,Milk,166.06
2023-06-27,Bread,60.47
2023-06-27,Chips,74.53
2023-06-27,Soap,32.24
2023-06-27,Rice,167.03
2023-06-27,Oil,157.6
2023-06-27,Chocolate,114.28
2023-06-27,Cold Drink,19.62
2023-06-28,Milk,153.47
2023-06-28,Bread,50.53
2023-06-28,Chips,74.92
2023-06-28,Soap,25.49
2023-06-28,Rice,151.36
2023-06-28,Oil,136.83
2023-06-28,Chocolate,96.85
2023-06-28,Cold Drink,1.2
2023-06-29,Milk,152.26
2023-06-29,Bread,40.6
2023-06-29,Chips,61.14
2023-06-29,Soap,16.1
2023-06-29,Rice,146.71
2023-06-29,Oil,133.79
2023-06-29,Chocolate,90.56
2023-06-29,Cold Drink,6.53
2023-06-30,Milk,145.77
2023-06-30,Bread,35.58
2023-06-30,Chips,62.44
2023-06-30,Soap,8.18
2023-06-30,Rice,146.32
2023-06-30,Oil,128.55
2023-06-30,Chocolate,96.69
2023-06-30,Cold Drink,14.84
2023-07-01,Milk,147.39
2023-07-01,Bread,29.5
2023-07-01,Chips,62.28
2023-07-01,Soap,10.82
2023-07-01,Rice,139.54
2023-07-01,Oil,134.16
2023-07-01,Chocolate,100.77
2023-07-01,Cold Drink,15.99
2023-07-02,Milk,166.1
2023-07-02,Bread,48.98
2023-07-02,Chips,58.7
2023-07-02,Soap,22.19
2023-07-02,Rice,159.06
2023-07-02,Oil,142.22
2023-07-02,Chocolate,104.44
2023-07-02,Cold Drink,9.9
2023-07-03,Milk,159.61
2023-07-03,Bread,53.61
2023-07-03,Chips,74.87
2023-07-03,Soap,29.42
2023-07-03,Rice,161.96
2023-07-03,Oil,142.33
2023-07-03,Chocolate,117.46
2023-07-03,Cold Drink,10.8
2023-07-04,Milk,166.25
2023-07-04,Bread,45.95
2023-07-04,Chips,81.75
2023-07-04,Soap,38.58
2023-07-04,Rice,157.18
2023-07-04,Oil,143.4
2023-07-04,Chocolate,114.74
2023-07-04,Cold Drink,21.82
2023-07-05,Milk,152.59
2023-07-05,Bread,41.81
2023-07-05,Chips,70.57
2023-07-05,Soap,21.74
2023-07-05,Rice,150.25
2023-07-05,Oil,133.12
2023-07-05,Chocolate,111.28
2023-07-05,Cold Drink,10.53
2023-07-06,Milk,142.97
2023-07-06,Bread,45.75
2023-07-06,Chips,72.67
2023-07-06,Soap,13.31
2023-07-06,Rice,151.49
2023-07-06,Oil,132.1
2023-07-06,Chocolate,100.97
2023-07-06,Cold Drink,12.21
2023-07-07,Milk,143.53
2023-07-07,Bread,33.77
2023-07-07,Chips,66.66
2023-07-07,Soap,21.58
2023-07-07,Rice,150.56
2023-07-07,Oil,135.64
2023-07-07,Chocolate,100.17
2023-07-07,Cold Drink,9.05
2023-07-08,Milk,148.55
2023-07-08,Bread,41.14
2023-07-08,Chips,66.56
2023-07-08,Soap,10.14
2023-07-08,Rice,146.92
2023-07-08,Oil,134.99
2023-07-08,Chocolate,83.51
2023-07-08,Cold Drink,7.21
2023-07-09,Milk,153.12
2023-07-09,Bread,32.87
2023-07-09,Chips,68.49
2023-07-09,Soap,20.49
2023-07-09,Rice,157.57
2023-07-09,Oil,142.6
2023-07-09,Chocolate,100.48
2023-07-09,Cold Drink,12.57
2023-07-10,Milk,170.92
2023-07-10,Bread,52.73
2023-07-10,Chips,75.69
2023-07-10,Soap,24.02
2023-07-10,Rice,155.96
2023-07-10,Oil,152.76
2023-07-10,Chocolate,123.24
2023-07-10,Cold Drink,18.53
2023-07-11,Milk,164.61
2023-07-11,Bread,45.95
2023-07-11,Chips,79.55
2023-07-11,Soap,21.81
2023-07-11,Rice,161.37
2023-07-11,Oil,148.56
2023-07-11,Chocolate,113.82
2023-07-11,Cold Drink,4.48
2023-07-12,Milk,164.51
2023-07-12,Bread,43.28
2023-07-12,Chips,67.69
2023-07-12,Soap,10.78
2023-07-12,Rice,154.2
2023-07-12,Oil,152.8
2023-07-12,Chocolate,119.45
2023-07-12,Cold Drink,4.45
2023-07-13,Milk,150.55
2023-07-13,Bread,39.41
2023-07-13,Chips,59.97
2023-07-13,Soap,17.87
2023-07-13,Rice,149.49
2023-07-13,Oil,141.45
2023-07-13,Chocolate,102.36
2023-07-13,Cold Drink,8.93
2023-07-14,Milk,150.23
2023-07-14,Bread,30.35
2023-07-14,Chips,55.45
2023-07-14,Soap,6.24
2023-07-14,Rice,138.73
2023-07-14,Oil,137.79
2023-07-14,Chocolate,95.22
2023-07-14,Cold Drink,5.94
2023-07-15,Milk,138.56
2023-07-15,Bread,37.6
2023-07-15,Chips,65.37
2023-07-15,Soap,11.28
2023-07-15,Rice,142.52
2023-07-15,Oil,134.51
2023-07-15,Chocolate,92.37
2023-07-15,Cold Drink,15.96
2023-07-16,Milk,153.25
2023-07-16,Bread,43.64
2023-07-16,Chips,62.93
2023-07-16,Soap,32.47
2023-07-16,Rice,150.4
2023-07-16,Oil,141.54
2023-07-16,Chocolate,104.36
2023-07-16,Cold Drink,7.27
2023-07-17,Milk,163.25
2023-07-17,Bread,44.37
2023-07-17,Chips,78.52
2023-07-17,Soap,33.86
2023-07-17,Rice,152.74
2023-07-17,Oil,147.98
2023-07-17,Chocolate,118.76
2023-07-17,Cold Drink,12.18
2023-07-18,Milk,170.03
2023-07-18,Bread,48.31
2023-07-18,Chips,75.41
2023-07-18,Soap,30.38
2023-07-18,Rice,154.39
2023-07-18,Oil,135.04
2023-07-18,Chocolate,121.13
2023-07-18,Cold Drink,14.87
2023-07-19,Milk,152.22
2023-07-19,Bread,39.49
2023-07-19,Chips,77.33
2023-07-19,Soap,34.73
2023-07-19,Rice,154.44
2023-07-19,Oil,140.65
2023-07-19,Chocolate,113.02
2023-07-19,Cold Drink,11.51
2023-07-20,Milk,152.43
2023-07-20,Bread,31.67
2023-07-20,Chips,63.25
2023-07-20,Soap,10.89
2023-07-20,Rice,146.27
2023-07-20,Oil,143.78
2023-07-20,Chocolate,107.28
2023-07-20,Cold Drink,18.19
2023-07-21,Milk,148.75
2023-07-21,Bread,32.61
2023-07-21,Chips,61.94
2023-07-21,Soap,9.99
2023-07-21,Rice,139.95
2023-07-21,Oil,126.62
2023-07-21,Chocolate,101.07
2023-07-21,Cold Drink,12.47
2023-07-22,Milk,154.28
2023-07-22,Bread,28.02
2023-07-22,Chips,60.25
2023-07-22,Soap,17.72
2023-07-22,Rice,142.75
2023-07-22,Oil,125.09
2023-07-22,Chocolate,107.58
2023-07-22,Cold Drink,13.66
2023-07-23,Milk,166.84
2023-07-23,Bread,42.08
2023-07-23,Chips,74.13
2023-07-23,Soap,18.74
2023-07-23,Rice,143.9
2023-07-23,Oil,140.74
2023-07-23,Chocolate,116.11
2023-07-23,Cold Drink,2.38
2023-07-24,Milk,173.19
2023-07-24,Bread,44.88
2023-07-24,Chips,76.89
2023-07-24,Soap,29.84
2023-07-24,Rice,155.09
2023-07-24,Oil,145.44
2023-07-24,Chocolate,120.91
2023-07-24,Cold Drink,10.42
2023-07-25,Milk,170.25
2023-07-25,Bread,42.93
2023-07-25,Chips,76.57
2023-07-25,Soap,30.27
2023-07-25,Rice,160.71
2023-07-25,Oil,151.21
2023-07-25,Chocolate,124.36
2023-07-25,Cold Drink,8.28
2023-07-26,Milk,167.46
2023-07-26,Bread,42.91
2023-07-26,Chips,80.68
2023-07-26,Soap,30.9
2023-07-26,Rice,148.39
2023-07-26,Oil,143.36
2023-07-26,Chocolate,116.9
2023-07-26,Cold Drink,1.2
2023-07-27,Milk,166.73
2023-07-27,Bread,35.38
2023-07-27,Chips,62.33
2023-07-27,Soap,17.94
2023-07-27,Rice,147.02
2023-07-27,Oil,137.53
2023-07-27,Chocolate,117.5
2023-07-27,Cold Drink,9.72
2023-07-28,Milk,159.24
2023-07-28,Bread,28.06
2023-07-28,Chips,50.44
2023-07-28,Soap,6.41
2023-07-28,Rice,146.74
2023-07-28,Oil,130.54
2023-07-28,Chocolate,98.45
2023-07-28,Cold Drink,15.68
2023-07-29,Milk,152.06
2023-07-29,Bread,28.33
2023-07-29,Chips,59.77
2023-07-29,Soap,1.13
2023-07-29,Rice,146.0
2023-07-29,Oil,138.92
2023-07-29,Chocolate,98.19
2023-07-29,Cold Drink,17.62
2023-07-30,Milk,165.02
2023-07-30,Bread,37.88
2023-07-30,Chips,66.48
2023-07-30,Soap,20.62
2023-07-30,Rice,144.1
2023-07-30,Oil,146.44
2023-07-30,Chocolate,111.68
2023-07-30,Cold Drink,7.62
2023-07-31,Milk,169.11
2023-07-31,Bread,48.24
2023-07-31,Chips,76.37
2023-07-31,Soap,30.61
2023-07-31,Rice,164.7
2023-07-31,Oil,153.43
2023-07-31,Chocolate,112.54
2023-07-31,Cold Drink,5.15
2023-08-01,Milk,178.49
2023-08-01,Bread,40.77
2023-08-01,Chips,84.57
2023-08-01,Soap,31.89
2023-08-01,Rice,153.69
2023-08-01,Oil,154.52
2023-08-01,Chocolate,125.91
2023-08-01,Cold Drink,9.4
2023-08-02,Milk,163.41
2023-08-02,Bread,42.49
2023-08-02,Chips,67.11
2023-08-02,Soap,11.65
2023-08-02,Rice,155.04
2023-08-02,Oil,150.49
2023-08-02,Chocolate,120.8
2023-08-02,Cold Drink,0.12
2023-08-03,Milk,158.92
2023-08-03,Bread,28.15
2023-08-03,Chips,65.95
2023-08-03,Soap,16.37
2023-08-03,Rice,143.49
2023-08-03,Oil,140.11
2023-08-03,Chocolate,112.24
2023-08-03,Cold Drink,17.07
2023-08-04,Milk,150.07
2023-08-04,Bread,32.68
2023-08-04,Chips,59.07
2023-08-04,Soap,12.79
2023-08-04,Rice,142.09
2023-08-04,Oil,140.19
2023-08-04,Chocolate,105.13
2023-08-04,Cold Drink,5.19
2023-08-05,Milk,147.56
2023-08-05,Bread,27.5
2023-08-05,Chips,55.75
2023-08-05,Soap,14.48
2023-08-05,Rice,147.43
2023-08-05,Oil,128.66
2023-08-05,Chocolate,110.72
2023-08-05,Cold Drink,13.9
2023-08-06,Milk,164.58
2023-08-06,Bread,35.76
2023-08-06,Chips,72.05
2023-08-06,Soap,24.11
2023-08-06,Rice,145.36
2023-08-06,Oil,142.04
2023-08-06,Chocolate,121.68
2023-08-06,Cold Drink,18.18
2023-08-07,Milk,176.48
2023-08-07,Bread,57.66
2023-08-07,Chips,70.57
2023-08-07,Soap,22.58
2023-08-07,Rice,165.19
2023-08-07,Oil,146.96
2023-08-07,Chocolate,129.45
2023-08-07,Cold Drink,3.57
2023-08-08,Milk,185.98
2023-08-08,Bread,40.38
2023-08-08,Chips,87.76
2023-08-08,Soap,36.6
2023-08-08,Rice,154.68
2023-08-08,Oil,154.61
2023-08-08,Chocolate,122.52
2023-08-08,Cold Drink,4.2
2023-08-09,Milk,169.06
2023-08-09,Bread,28.33
2023-08-09,Chips,78.46
2023-08-09,Soap,23.06
2023-08-09,Rice,161.73
2023-08-09,Oil,148.39
2023-08-09,Chocolate,133.79
2023-08-09,Cold Drink,6.06
2023-08-10,Milk,158.25
2023-08-10,Bread,24.86
2023-08-10,Chips,64.7
2023-08-10,Soap,13.38
2023-08-10,Rice,143.51
2023-08-10,Oil,133.25
2023-08-10,Chocolate,107.03
2023-08-10,Cold Drink,14.16
2023-08-11,Milk,152.38
2023-08-11,Bread,22.5
2023-08-11,Chips,61.43
2023-08-11,Soap,8.09
2023-08-11,Rice,145.67
2023-08-11,Oil,128.46
2023-08-11,Chocolate,111.45
2023-08-11,Cold Drink,9.4
2023-08-12,Milk,158.28
2023-08-12,Bread,30.94
2023-08-12,Chips,65.55
2023-08-12,Soap,6.12
2023-08-12,Rice,140.59
2023-08-12,Oil,129.35
